Order/PO Number,External ID,Model number,ASIN,Merchant SKU,Title,List price,Discount,Cost,Quantity Ordered,Previously Confirmed Quantity,Quantity Confirmed,Quantity Canceled,Quantity Received,Hand Off Start,Hand Off End,Hand Off Type,Expected Hand Off Date,Availability Status,Error From Previous Upload Attempt,Vendor code,Fulfillment Center,Consolidation ID,Condition,Order date,Is Back Order,Freight terms,Payment Method,Special Instructions,Comments,Legal Entity Id,Currency code,External ID type,Item Package Quantity,Aggregate Quantity,Merchant Customer ID,Merchant Sku ratio,Priority
69VED3RS,6221319106076,1319247116,B0CRPRQ67V,,"Junior Kids Flannel, Aqua, 16 Years",EGP 78.08,38%,48.46,13,,13,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319066608,1301055014,B0CRPRQG3S,,"Junior Girls Panty, Multicolor, 14 Years",EGP 153.51,35%,99.78,6,,6,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319069845,1148621303,B0CRPRRBK5,,"Junior Baby Bodysuit, Multicolor, 3 Months",EGP 258.78,37%,162.5,10,,10,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319105994,1313247116,B0CRPRRSG6,,"Junior Kids Flannel, Body Rose, 16 Years",EGP 78.08,38%,48.46,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6222040393766,1102740424,B0CRPRSRLN,,"Junior Baby Girl Flannel Set, Multicolor, 24 Months",EGP 175.44,35%,114.04,8,,8,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319090122,1129521303,B0CRPRSRM7,,"Junior Baby Bodysuit, Multicolor, 3 Months",EGP 241.23,35%,156.8,6,,6,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319086743,1114720124,B0CRPRTJ8K,,"Junior Baby Girl Bodysuit, Apple, 24 Months",EGP 83.34,35%,54.17,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6222040393759,1102740418,B0CRPRWY72,,"Junior Baby Girl Flannel Set, Multicolor, 18 Months",EGP 175.44,35%,114.04,5,,5,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319089447,1121521306,B0CRPRWY8C,,"Junior Baby Boy Bodysuit, Multicolor, 6 Months",EGP 241.23,35%,156.8,9,,9,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319066127,1320248616,B0CRPRX2DX,,"Junior Girls Flannel, Fushia, 16 Years",EGP 78.95,35%,51.32,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319076188,1230171206,B0CRPRZPP1,,"Junior Kids Underwear Set, Silver, 6 Years",EGP 140.36,35%,91.23,6,,6,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6222040388793,1306477006,B0CRPSLC6D,,"Junior Girls Thermal set, Turqouise, 6 Years",EGP 297.37,42%,171.05,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6222040392158,1100630403,B0CRPSNL21,,"Junior Baby Kimono, White, 3 Months",EGP 87.72,35%,57.02,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319089560,1122521303,B0CRPT5XP4,,"Junior Baby Boy Bodysuit, Multicolor, 3 Months",EGP 241.23,35%,156.8,8,,8,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319112268,1233244104,B0CRRVGJFV,,"Junior Boys Flannel, Indego, 4 Years",EGP 74.57,35%,48.46,7,,7,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319222684,323221830308,B0CV5Q9Y4W,,"Junior Boys Round Sweat Shirt,Blue,8 Years",EGP 460.53,35%,299.34,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319203003,323211430209,B0CV5RHB6S,,"Junior Baby Boys Round Sweat Shirt,Sky Blue,9 Months",EGP 302.63,35%,196.71,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319208930,323210931118,B0CV5RKNR4,,"Junior Baby Girls Hoodie,Havan,18 Months",EGP 346.49,35%,225.22,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319209388,323220130906,B0CV5S1N99,,"Junior Girls Sweat Shirt,Pink,6 Years",EGP 372.81,35%,242.32,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319183893,4101106103,B0CX9CSFHG,,"Junior,Baby Gift Box P/5,Multicolor,3 Months",EGP 339.25,0%,339.25,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6222040397764,4100103503,B0CX9DYFP3,,"Junior,Baby Gift Box P/5,Multicolor,3 Months",EGP 481.58,47%,256.58,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319080147,4100105603,B0CX9FDS8Q,,"Junior,Baby Gift Box P/20,Multicolor,3 Months",EGP 855.26,0%,855.26,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319213958,2124122212,B0CXDZYZ21,,"Junior Baby Boy Pajama Set, OFF WHITE- BABY BLUE, 12 Months",EGP 285.09,35%,185.31,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319232591,2124177709,B0CXF1PX4F,,"Junior Baby Girl Slippers P/2, BEIGE, 9 Months",EGP 179.82,35%,116.89,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319219042,2124127909,B0CXF3S9ZF,,"Junior Baby Boy Slippers P/2, INDEGO, 9 Months",EGP 179.82,35%,116.89,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319207339,323220155106,B0CYH1WPHF,,"Junior Girls Jumpsuit, Lemon, 6 Years",EGP 339.25,0%,339.25,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319238982,324111030218,B0CYZTXRLB,,"Junior Baby Girl Blouse, WHITE, 18 Months",EGP 185.31,0%,185.31,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319246369,324110260112,B0CYZTZGRQ,,"Junior Baby Girl Dress, PRINTTED BALLET, 12 Months",EGP 313.60,0%,313.6,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319238227,324121130508,B0CYZVLN74,,"Junior Boys T-Shirt, WHITE, 8 Years",EGP 270.83,0%,270.83,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319242750,324121430512,B0CZ7BLFTL,,"Junior Boys T-Shirt, Red, 12 Years",EGP 299.34,0%,299.34,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319241227,324111130724,B0CZ7BRBY4,,"Junior Baby Boy T-Shirt, Beige, 24 Months",EGP 168.20,0%,168.2,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6222040398044,4100201303,B0CZJRLRCN,,"Junior Baby Unisex Baby Towl P/2, Navy * Yellow, 3 Months",EGP 166.67,35%,108.33,5,,5,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319254616,324120346214,B0D11FYK6W,,"Junior Girls Pant, TIE DIE, 14 Years",EGP 313.60,0%,313.6,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319244365,324121730510,B0D11GS7C9,,"Junior Boys Over Size T-Shirt, Printed BLACK, 10 Years",EGP 270.83,0%,270.83,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319259154,324120120104,B0D35ST6YR,,"Junior Girls Crop Jacket, ORANGE, 4 Years",EGP 282.24,0%,282.24,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319262307,324120132204,B0D35SXHDS,,"Junior Girls Tank Top, SIMON, 4 Years",EGP 285.09,35%,185.31,24,,24,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319245386,324110932106,B0D3LYBTDV,,"Junior Sleeveless Blouse, BLUE STONE, 6 Months, Baby Girls",EGP 179.61,0%,179.61,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319255149,324111256124,B0D5743CHR,,"Junior Baby Boy Salupet, Black Stone, 24 Months",EGP 270.83,0%,270.83,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319257815,324121343112,B0D574Q55L,,"Junior Boys Short, Royal, 12 Years",EGP 313.60,0%,313.6,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319276595,2324210703,B0DBVMGK42,,"Junior Baby Boy Pajama Set, Opal Green * Ecru, 3 Months",EGP 242.32,0%,242.32,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319269665,2324267324,B0DBVNX3D7,,"Junior Baby Girl Pajama Set, Patterned White * Yellow, 24 Months",EGP 242.32,0%,242.32,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319275147,2324209518,B0DBVP9V9M,,"Junior Baby Boy Pajama Set, Yellow * Patterned Gray, 18 Months",EGP 242.32,0%,242.32,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319269184,2324214403,B0DBVPCHZP,,"Junior Baby Boy Beanie P/2, Patterned White * Slate Gray, 3 Months",EGP 99.78,0%,99.78,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319273440,2324208306,B0DBVPHMJG,,"Junior Baby Boy Romper, Patterned Gray, 6 Months",EGP 222.37,0%,222.37,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319276540,2324210624,B0DBVPHVCB,,"Junior Baby Boy Pajama Set, Opal Green * Ecru, 24 Months",EGP 242.32,0%,242.32,14,,14,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319271460,2324269306,B0DBVPHVDR,,"Junior Baby Girl Hooded Romper, Patterned Baby Pink, 6 Months",EGP 222.37,0%,222.37,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319272627,2324270412,B0DBVPLCPY,,"Junior Baby Girl Romper with Jacket, Patterned Baby Pink * Peachy, 12 Months",EGP 342.11,0%,342.11,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319276342,2324210606,B0DBVPN27X,,"Junior Baby Boy Pajama Set, Opal Green * Ecru, 6 Months",EGP 242.32,0%,242.32,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319273204,2324270624,B0DBVPTM1L,,"Junior Baby Girl Pajama Set, Peachy * Porpoise Gray, 24 Months",EGP 242.32,0%,242.32,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319272535,2324207418,B0DBVQ1DGY,,"Junior Baby Boy Pajama Set, Patterned Ecru * Baby Blue, 18 Months",EGP 242.32,0%,242.32,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319272658,2324207506,B0DBVQ2LGS,,"Junior Baby Boy Pajama Set, Patterned Ecru * Baby Blue, 6 Months",EGP 259.43,0%,259.43,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319275604,2324272724,B0DBVQ36PX,,"Junior Baby Girl Pajama Set, Nude Pink * Patterned Marble Blue, 24 Months",EGP 242.32,0%,242.32,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319279886,2324213709,B0DBVQ5Q25,,"Junior Baby Boy Romper, White * Peachy, 9 Months",EGP 242.32,0%,242.32,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319272610,2324207503,B0DBVQ95XJ,,"Junior Baby Boy Pajama Set, Patterned Ecru * Baby Blue, 3 Months",EGP 259.43,0%,259.43,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319273105,2324270612,B0DBVQKZ13,,"Junior Baby Girl Pajama Set, Peachy * Porpoise Gray, 12 Months",EGP 242.32,0%,242.32,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319279046,2324212718,B0DBVQN4T2,,"Junior Baby Boy Pajama Set, Indego * Patterned White, 18 Months",EGP 242.32,0%,242.32,7,,7,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319277240,2324211406,B0DBVQP3HW,,"Junior Baby Boy Hooded Romper, Patterned Beige, 6 Months",EGP 222.37,0%,222.37,7,,7,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319273341,2324208212,B0DBVQRFZH,,"Junior Baby Boy Romper, Patterned Gray * Ecru, 12 Months",EGP 205.26,0%,205.26,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319277394,2324211503,B0DBVQTS1R,,"Junior Baby Boy (T-Shirt & Sleeveless Romper), Beige * Ecru, 3 Months",EGP 259.43,0%,259.43,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319273792,2324208418,B0DBVQX2XR,,"Junior Baby Boy Pajama Set, Ecru * Patterned Light Gray, 18 Months",EGP 242.32,0%,242.32,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319271309,2324269206,B0DBVQXQ4M,,"Junior Baby Girl Romper, Baby Pink * Candy Pink, 6 Months",EGP 205.26,0%,205.26,5,,5,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274690,2324209312,B0DBVQZ9LY,,"Junior Baby Boy Romper, Yellow * Blue Jay, 12 Months",EGP 205.26,0%,205.26,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319276250,2324273503,B0DBVR1MMX,,"Junior Baby Girl Romper, Gray, 3 Months",EGP 205.26,0%,205.26,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319278766,2324212606,B0DBVR1P3K,,"Junior Baby Boy Romper, Patterned White * Indego, 6 Months",EGP 205.26,0%,205.26,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319276748,2324210712,B0DBVR3K23,,"Junior Baby Boy Pajama Set, Opal Green * Ecru, 12 Months",EGP 242.32,0%,242.32,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
